title,date,text,name
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Senator Murray._x000D_
    The vote was changed to 2 o'clock. So we won't have that _x000D_
interruption this morning due to the vote on the Senate floor._x000D_
    Our first witness today is Stan Jones, president and _x000D_
founder of Complete College America. His organization partners _x000D_
with States with a goal of substantially increasing the number _x000D_
of Americans with a postsecondary credential. Prior to founding _x000D_
Complete College America, he served 16 years in the Indiana _x000D_
legislature, was a senior advisor to Governor Bayh, and was _x000D_
Indiana Commissioner for Higher Education for a decade._x000D_
    Dr. Scott Ralls, president of North Carolina Community _x000D_
College System, is our next witness. This system serves almost _x000D_
830,000 people annually. During the last 10 years, over 40 _x000D_
percent of North Carolina's wage earners have been students at _x000D_
one of the State's 58 community colleges. Next month, Dr. Ralls _x000D_
will assume the presidency of Northern Virginia Community _x000D_
College System._x000D_
    Our next witness is Dr. Timothy Renick, vice provost, _x000D_
professor, and vice president for Enrollment Management and _x000D_
Student Success at Georgia State University. Over the past _x000D_
decade, Georgia State has doubled the number of at-risk _x000D_
students enrolled, but, more importantly, improved graduation _x000D_
rates by 22 percentage points and closed achievement gaps based _x000D_
on race and income._x000D_
    Both Senator Burr and Senator Isakson had hoped to be here _x000D_
and may still be here. They're in a Finance Committee meeting _x000D_
and wanted me to say that to both of you._x000D_
    Our final witness is Dr. Lashawn Richburg-Hayes, director _x000D_
for Young Adults and Postsecondary Education at MDRC, a _x000D_
nonprofit, nonpartisan policy research organization in New York _x000D_
City. Dr. Richburg-Hayes focuses her work on academic _x000D_
achievement and persistence for low-income students at _x000D_
community colleges and less selected 4-year colleges. She has _x000D_
overseen some of the most rigorous experiments on how financial _x000D_
aid can be provided to students in ways that cause them to _x000D_
change their behaviors in order to succeed in school._x000D_
    I look forward to everyone's testimony. If each of you _x000D_
would summarize your comments in about 5 minutes, that'll leave _x000D_
more time for us to have a conversation with you in our _x000D_
questioning._x000D_
    Why don't we start with you, Mr. Jones, and go right down _x000D_
the line.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    We need to wind down and go to the next _x000D_
witness when you're finished.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you._x000D_
    Mr. Ralls.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Mr. Ralls._x000D_
    Senator Isakson, I already introduced Dr. Renick. Would you _x000D_
like to say some words about him?",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    You've done that before._x000D_
_x000D_
                      Statement of Senator Isakson",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Senator Isakson._x000D_
    Dr. Renick._x000D_
_x000D_
STATEMENT OF TIMOTHY RENICK, Ph.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you._x000D_
    Dr. Richburg-Hayes._x000D_
_x000D_
 STATEMENT OF LASHAWN RICHBURG-HAYES, Ph.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you. We'll begin those questions now _x000D_
with a round of 5-minute questions for Senators._x000D_
    One of the tempting things to do when you hear great _x000D_
stories of success like this is to say, ``OK. That sounds good. _x000D_
Let's just make everybody do it.'' That usually isn't the right _x000D_
thing to do, even as impressive as Georgia State's progress has _x000D_
been._x000D_
    One question might be: Should we require, should we _x000D_
encourage, should we change something about the Federal _x000D_
requirement that you've got to take 12 hours to qualify for a _x000D_
student grant or a student loan when there's so much evidence _x000D_
that if you take--if that puts you on a track to taking more _x000D_
time than 4 years or 2 years or 1 year to get your certificate, _x000D_
is there something wrong with requiring Federal student aid to _x000D_
be based upon 15 credits instead of 12?_x000D_
    Or if there's something wrong with that, is there some way _x000D_
we could encourage colleges to do that? Why aren't more _x000D_
colleges and institutions doing that? I know in Tennessee, once _x000D_
they focused on student success, they were wise enough to let _x000D_
different campuses do it different ways. Austin Peay focused on _x000D_
remediation, as you talked about. UT Knoxville told its _x000D_
students that you may take 12 hours if you want to, but you're _x000D_
going to pay for 15, and they began to see an immediate _x000D_
increase in the number of students who took 15 hours._x000D_
    What should we do about that, and what should we not do _x000D_
about it?_x000D_
    Mr. Jones.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    You're right. We spend $130 billion a year in _x000D_
grants and loans. If we make a single change like that, it _x000D_
affects millions of students and 6,000 institutions. What's the _x000D_
down side of that?",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,    Let me ask Mr. Ralls.,corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    So you'd leave that to the State system, for _x000D_
example, to make judgments about that?",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Let me ask about remediation. There's been a _x000D_
shift in that over the last 30 years, at least, that I've seen. _x000D_
In our State, we thought we'd made great progress to say, ``You _x000D_
may come to the community college, but if you're not prepared _x000D_
for it, you don't get credit for the courses you take.''_x000D_
    Based upon your testimony, Mr. Jones, that's sort of a _x000D_
bridge to nowhere. Only 1 in 10 remedial students will ever _x000D_
graduate._x000D_
    The Austin Peay experience took a different approach, as I _x000D_
understand it, and said, ``Come on in if you need remedial _x000D_
help, and we'll just find other ways to help you succeed,'' and _x000D_
they had a great success story from that._x000D_
    Dr. Renick, what's your advice about how we deal with _x000D_
remediation? Are there any changes in Federal policy or _x000D_
incentives that we should include in the Higher Education Act?",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you._x000D_
    Senator Murray.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you._x000D_
    Senator Collins._x000D_
_x000D_
                      Statement of Senator Collins",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you._x000D_
    Senator Murphy._x000D_
_x000D_
                      Statement of Senator Murphy",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Senator Murphy._x000D_
    Senator Cassidy._x000D_
_x000D_
                      Statement of Senator Cassidy",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Senator Cassidy._x000D_
    Senator Baldwin._x000D_
_x000D_
                      Statement of Senator Baldwin",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Senator Bennet._x000D_
_x000D_
                      Statement of Senator Bennet",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Senator Bennet._x000D_
    Senator Warren._x000D_
_x000D_
                      Statement of Senator Warren",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    Thank you, Senator Warren._x000D_
    Senator Murray, do you have any further thoughts?",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    This has been a very helpful hearing and a _x000D_
reminder about how big and complex and diverse our system of _x000D_
higher education is. It makes me think, with all these really _x000D_
good ideas, 75 percent, 76 percent of our students go to public _x000D_
2-year schools, 4-year schools, and they have legislators and _x000D_
Governors and Higher Education Commission members and _x000D_
university presidents and board of trustees all rushing around _x000D_
to meet with one another to find out what North Carolina is _x000D_
doing._x000D_
    I know I used to--when I was Governor, I'd go see Bill _x000D_
Friday, and I'd try to learn everything I could about North _x000D_
Carolina's higher education system. I'm sure that Dr. Renick _x000D_
has seen a great many of our other institutions work to adopt _x000D_
his progress._x000D_
    Senator Warren is right. We spend a lot of money here, and _x000D_
we have a chance here in the next few months to make sure we _x000D_
spend it wisely to create an environment in which you can do _x000D_
more of what you're doing without imposing on you what might be _x000D_
a very good idea that works here but doesn't necessarily work _x000D_
there and not to tar you with predatory practices that might _x000D_
exist in other places._x000D_
    As you followup this hearing, if you have thoughts that _x000D_
you'd like to suggest to us about ways to adjust our system of _x000D_
financial aid so that we can encourage the kind of student _x000D_
success that so many States have been adopting over the last _x000D_
few years really on their own, if there's an appropriate way _x000D_
for us to do that, we certainly ought to consider it. If there _x000D_
are things that you think we should definitely not do that _x000D_
would get in the way of letting that happen, I'd like to hear _x000D_
that as well._x000D_
    The hearing record will remain open for 10 days to submit _x000D_
additional comments and any questions for the record that _x000D_
Senators may have. We plan to hold the next HELP hearing in _x000D_
September._x000D_
    Thank you for being here today. The committee will stand _x000D_
adjourned.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: COMBATING CAMPUS SEXUAL ASSAULT,7/29/2015,"    Senator Murray, do you have additional _x000D_
questions and comments?",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: COMBATING CAMPUS SEXUAL ASSAULT,7/29/2015,"    Thank you, Senator Murray. I should add that _x000D_
this has been a priority of Senator Murray's from the day we _x000D_
started working together, and she's going to continue to focus _x000D_
on campus safety. We're thinking about a hearing coming up soon _x000D_
on that._x000D_
    I have three questions I'd like to ask the panel, and the _x000D_
answers can come later. If you have something you'd like to say _x000D_
about it now, I'd welcome it._x000D_
    Question No. 1 goes back to what I said a little earlier. _x000D_
Government has a way of expressing its concern in laws, rules, _x000D_
and regulations that aren't as efficient as the concern is _x000D_
real. In other words, we sometimes duplicate, and we sometimes _x000D_
cause campuses to spend more time filling out forms than _x000D_
working with students to, for example, have a session informing _x000D_
incoming freshmen about what their responsibilities are._x000D_
    Let me ask this. Would each of you be willing to give us _x000D_
specific suggestions about how you see title IX and its rules _x000D_
and regulations, the Clery Act and the new regulations--how _x000D_
they could be improved, where they conflict, how they could be _x000D_
made clearer so that campuses would have the flexibility that _x000D_
you talked about, President Napolitano? I didn't know quite _x000D_
what title to give you, but I'll call you President Napolitano._x000D_
    Would you be willing to do that and to give it to us in as _x000D_
specific form as you could? If you have any comment you'd like _x000D_
to make about that, I'd be glad to have that.",corker
